bfs_nr,commune_ofs,canton,join_key,premium_region,log_pop_density,pop_density_2024,is_urban,pct_hh_1p,pct_hh_2p,pct_hh_3p,pct_hh_4p,pct_hh_5p_plus,pct_large_hh,pct_small_hh,social_assistance_rate,social_assistance_count,avg_premium_2025,avg_premium_2026,median_premium_2026,std_premium_2026,p10_premium_2026,p90_premium_2026,iqr_premium_2026,n_insurers_2026,premium_increase_pct,n_insurers_change,sa_estimated,sa_count_est
3542,Albula/Alvra,GR,GR_H3,3,2.7343675094195836,14.4,0.0,39.1,34.2,11.6,10.0,5.2,15.2,73.30000000000001,0.5,6.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3543,Surses,GR,GR_H3,3,2.151762203259462,7.6,0.0,41.1,36.3,9.8,8.9,3.9,12.8,77.4,0.7,16.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3544,Bergün Filisur,GR,GR_H3,3,1.7404661748405046,4.7,0.0,38.9,36.8,8.6,10.0,5.6,15.6,75.69999999999999,0.0,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3551,Brusio,GR,GR_H2,2,3.2068032436339315,23.7,0.0,34.4,30.1,15.4,11.8,8.3,20.1,64.5,0.8,9.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3561,Poschiavo,GR,GR_H2,2,2.9601050959108397,18.3,0.0,36.7,31.3,12.1,12.9,7.0,19.9,68.0,0.2,7.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3572,Falera,GR,GR_H3,3,3.380994674344636,28.4,0.0,34.6,39.3,9.2,12.9,4.1,17.0,73.9,0.0,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3575,Laax,GR,GR_H3,3,4.209160236650682,66.3,0.0,47.2,33.4,8.8,8.0,2.6,10.6,80.6,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3581,Sagogn,GR,GR_H3,3,4.719391330078114,111.1,0.0,34.9,35.8,7.6,16.6,5.2,21.8,70.69999999999999,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3582,Schluein,GR,GR_H3,3,4.864452783918174,128.6,0.0,40.1,33.6,12.8,11.5,2.0,13.5,73.7,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3603,Vals,GR,GR_H3,3,1.8718021769015913,5.5,0.0,45.6,31.4,8.6,8.8,5.6,14.4,77.0,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3618,Lumnezia,GR,GR_H3,3,2.6026896854443837,12.5,0.0,36.8,38.6,11.9,8.0,4.8,12.8,75.4,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3619,Ilanz/Glion,GR,GR_H3,3,3.6635616461296463,38.0,0.0,37.9,35.2,11.2,11.5,4.2,15.7,73.1,0.6,29.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3633,Fürstenau,GR,GR_H3,3,5.592478405097527,267.4,0.0,43.0,30.2,11.6,11.6,3.5,15.1,73.2,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3637,Rothenbrunnen,GR,GR_H3,3,4.592084946439436,97.7,0.0,35.9,32.8,10.7,11.5,9.2,20.7,68.69999999999999,0.0,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3638,Scharans,GR,GR_H3,3,4.085976312551584,58.5,0.0,37.0,31.8,9.2,14.7,7.3,22.0,68.8,0.7,6.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3640,Sils im Domleschg,GR,GR_H3,3,4.665324108807838,105.2,0.0,30.8,35.1,14.4,13.2,6.5,19.7,65.9,0.6,6.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3661,Cazis,GR,GR_H3,3,4.37197629882038,78.2,0.0,34.2,36.8,11.8,11.5,5.7,17.2,71.0,1.3,31.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3662,Flerden,GR,GR_H3,3,3.758871825933971,41.9,0.0,33.6,31.8,10.3,15.9,8.4,24.3,65.4,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3663,Masein,GR,GR_H3,3,4.847331743138063,126.4,0.0,23.9,35.4,16.3,14.8,9.6,24.4,59.3,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3668,Thusis,GR,GR_H3,3,5.328361487896413,205.1,0.0,42.4,31.9,11.1,9.8,4.8,14.600000000000001,74.3,3.5,122.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3669,Tschappina,GR,GR_H3,3,1.9315214116032138,5.9,0.0,27.0,42.9,14.3,11.1,4.8,15.899999999999999,69.9,0.0,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3670,Urmein,GR,GR_H3,3,3.655839600035736,37.7,0.0,33.3,43.6,10.3,9.0,3.8,12.8,76.9,0.0,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3672,Safiental,GR,GR_H3,3,2.0014800002101243,6.4,0.0,33.7,33.2,11.8,12.5,8.8,21.3,66.9,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3673,Domleschg,GR,GR_H3,3,3.9160150266976834,49.2,0.0,32.3,35.7,13.0,12.1,6.9,19.0,68.0,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3681,Avers,GR,GR_H3,3,1.0296194171811581,1.8,0.0,46.7,25.3,10.7,6.7,10.7,17.4,72.0,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3695,Sufers,GR,GR_H3,3,1.6486586255873816,4.2,0.0,32.3,32.3,12.9,14.5,8.1,22.6,64.6,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3701,Andeer,GR,GR_H3,3,3.039749158970765,19.9,0.0,42.0,31.9,8.9,12.2,5.0,17.2,73.9,0.9,8.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3711,Rongellen,GR,GR_H3,3,3.407841924380824,29.2,0.0,13.6,40.9,22.7,9.1,13.6,22.7,54.5,0.0,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3712,Zillis-Reischen,GR,GR_H3,3,2.91235066461494,17.4,0.0,40.3,32.8,10.9,10.9,5.0,15.9,73.1,0.0,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3713,Ferrera,GR,GR_H3,3,0.6931471805599453,1.0,0.0,45.9,27.0,10.8,10.8,5.4,16.200000000000003,72.9,0.0,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3714,Rheinwald,GR,GR_H3,3,1.6486586255873816,4.2,0.0,39.9,35.2,10.6,9.2,5.1,14.299999999999999,75.1,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3715,Muntogna da Schons,GR,GR_H3,3,2.066862759472976,6.9,0.0,34.6,34.6,11.9,10.1,8.8,18.9,69.2,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3721,Bonaduz,GR,GR_H2,2,5.515845179076611,247.6,0.0,34.1,33.2,11.5,16.1,5.1,21.200000000000003,67.30000000000001,0.8,28.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3722,Domat/Ems,GR,GR_H2,2,5.850764665004847,346.5,0.0,33.0,33.1,13.5,15.0,5.4,20.4,66.1,1.5,123.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3723,Rhäzüns,GR,GR_H2,2,4.800736969532067,120.6,0.0,30.8,33.5,12.6,16.7,6.4,23.1,64.3,0.6,10.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3731,Felsberg,GR,GR_H2,2,5.377128546972327,215.4,0.0,29.1,32.7,14.7,18.3,5.2,23.5,61.800000000000004,0.6,16.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3732,Flims,GR,GR_H2,2,4.069026754237811,57.5,0.0,43.2,35.1,9.7,9.8,2.2,12.0,78.30000000000001,0.4,11.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3733,Tamins,GR,GR_H2,2,3.4339872044851463,30.0,0.0,35.6,37.4,9.9,12.6,4.4,17.0,73.0,0.6,7.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3734,Trin,GR,GR_H2,2,3.5263605246161616,33.0,0.0,34.6,36.7,9.9,14.3,4.5,18.8,71.30000000000001,0.0,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3746,Zernez,GR,GR_H2,2,1.7227665977411035,4.6,0.0,39.7,34.6,10.3,11.9,3.4,15.3,74.30000000000001,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3752,Samnaun,GR,GR_H2,2,2.6602595372658615,13.3,0.0,45.2,26.5,14.2,12.0,2.1,14.1,71.7,0.0,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3762,Scuol,GR,GR_H2,2,2.4336133554004498,10.4,0.0,39.8,33.8,11.6,10.8,4.0,14.8,73.6,0.5,24.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3764,Valsot,GR,GR_H2,2,1.791759469228055,5.0,0.0,36.8,36.0,13.0,10.8,3.4,14.200000000000001,72.8,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3781,Bever,GR,GR_H2,2,2.6741486494265287,13.5,0.0,41.6,33.4,11.0,11.4,2.6,14.0,75.0,0.0,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3782,Celerina/Schlarigna,GR,GR_H2,2,4.092676505121403,58.9,0.0,43.9,33.9,10.5,9.2,2.5,11.7,77.8,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3783,Madulain,GR,GR_H2,2,2.5649493574615367,12.0,0.0,32.6,44.2,12.6,6.3,4.2,10.5,76.80000000000001,0.0,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3784,Pontresina,GR,GR_H2,2,2.917770732084279,17.5,0.0,43.8,31.8,12.4,9.0,3.0,12.0,75.6,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3785,La Punt Chamues-ch,GR,GR_H2,2,2.5572273113676265,11.9,0.0,43.8,31.2,12.4,8.9,3.8,12.7,75.0,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3786,Samedan,GR,GR_H2,2,3.2771447329921766,25.5,0.0,43.3,31.5,10.5,11.9,2.8,14.7,74.8,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3787,St. Moritz,GR,GR_H2,2,5.165928178502291,174.2,0.0,52.6,27.5,10.3,7.3,2.3,9.6,80.1,0.2,11.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3788,S-chanf,GR,GR_H2,2,1.824549292051046,5.2,0.0,44.6,29.9,11.0,10.5,4.0,14.5,74.5,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3789,Sils im Engadin/Segl,GR,GR_H2,2,2.4932054526026954,11.1,0.0,45.8,28.8,12.6,9.8,3.1,12.9,74.6,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3790,Silvaplana,GR,GR_H2,2,3.261935314328648,25.1,0.0,50.3,30.7,9.8,7.9,1.3,9.200000000000001,81.0,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3791,Zuoz,GR,GR_H2,2,2.975529566236472,18.6,0.0,41.5,35.1,10.0,10.9,2.5,13.4,76.6,0.0,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3792,Bregaglia,GR,GR_H2,2,1.9878743481543455,6.3,0.0,40.7,33.9,10.1,9.2,6.1,15.299999999999999,74.6,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3804,Buseno,GR,GR_H1,1,2.2192034840549946,8.2,0.0,52.0,28.0,8.0,10.0,2.0,12.0,80.0,0.0,0.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3805,Castaneda,GR,GR_H1,1,4.175924549214524,64.1,0.0,44.9,29.9,12.6,11.8,0.8,12.600000000000001,74.8,1.5,0.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3808,Rossa,GR,GR_H1,1,1.3609765531356006,2.9,0.0,48.4,37.9,5.3,6.3,2.1,8.4,86.3,0.0,0.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3810,Santa Maria in Calanca,GR,GR_H1,1,2.5726122302071057,12.1,0.0,52.9,35.3,8.8,1.5,1.5,3.0,88.19999999999999,1.5,0.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3821,Lostallo,GR,GR_H1,1,2.8903717578961645,17.0,0.0,32.7,35.8,14.7,14.7,2.0,16.7,68.5,1.5,0.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3822,Mesocco,GR,GR_H1,1,2.2617630984737906,8.6,0.0,41.6,30.5,11.7,11.7,4.5,16.2,72.1,0.8,11.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3823,Soazza,GR,GR_H1,1,2.0794415416798357,7.0,0.0,42.2,32.3,13.7,7.5,4.3,11.8,74.5,1.5,0.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3831,Cama,GR,GR_H1,1,3.8918202981106265,48.0,0.0,38.8,32.1,12.6,12.6,3.8,16.4,70.9,1.5,0.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3832,Grono,GR,GR_H1,1,3.775057150354989,42.6,0.0,38.9,31.5,16.1,8.8,4.6,13.4,70.4,1.5,0.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3834,Roveredo (GR),GR,GR_H1,1,4.241326752570746,68.5,0.0,36.8,32.0,13.5,13.0,4.8,17.8,68.8,1.3,35.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3835,San Vittore,GR,GR_H1,1,3.7977338590260183,43.6,0.0,38.1,30.4,17.1,11.5,2.9,14.4,68.5,1.5,0.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3837,Calanca,GR,GR_H1,1,1.8562979903656263,5.4,0.0,47.7,29.9,12.1,8.4,1.9,10.3,77.6,1.5,0.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3847,Val Müstair,GR,GR_H2,2,2.1041341542702074,7.2,0.0,41.0,36.8,10.2,7.5,4.5,12.0,77.8,0.8,12.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3851,Davos,GR,GR_H2,2,3.6609942506244004,37.9,0.0,45.6,30.3,10.9,9.9,3.4,13.3,75.9,1.0,109.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3861,Fideris,GR,GR_H2,2,3.246490991901174,24.7,0.0,32.1,36.5,10.3,13.7,7.4,21.1,68.6,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3862,Furna,GR,GR_H2,2,1.9600947840472698,6.1,0.0,20.5,42.3,15.4,6.4,15.4,21.8,62.8,0.0,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3863,Jenaz,GR,GR_H2,2,3.8264651170664994,44.9,0.0,33.3,40.9,11.3,9.9,4.6,14.5,74.19999999999999,1.0,12.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3871,Klosters,GR,GR_H2,2,3.0633909220278057,20.4,0.0,43.4,34.0,9.2,10.0,3.4,13.4,77.4,0.5,21.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3881,Conters im Prättigau,GR,GR_H2,2,2.580216829592325,12.2,0.0,30.0,45.0,8.0,11.0,6.0,17.0,75.0,0.0,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3882,Küblis,GR,GR_H2,2,4.725616339063959,111.8,0.0,40.6,34.9,11.3,7.7,5.4,13.100000000000001,75.5,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3891,Luzein,GR,GR_H2,2,3.0492730404820207,20.1,0.0,30.4,39.4,10.9,12.5,6.8,19.3,69.8,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3901,Chur,GR,GR_H1,1,5.907267388307226,366.7,0.0,40.05,35.3,10.8,10.899999999999999,3.0,13.899999999999999,75.35,2.3,908.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,1,1
3911,Churwalden,GR,GR_H1,1,3.7977338590260183,43.6,0.0,39.2,35.2,12.0,9.2,4.4,13.6,74.4,1.7,37.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3921,Arosa,GR,GR_H1,1,3.0633909220278057,20.4,0.0,51.4,29.7,9.3,7.1,2.5,9.6,81.1,0.5,15.0,533.7,552.8,546.6,43.3,499.8,609.6,66.8,24.0,3.58,-3.0,0,0
3945,Trimmis,GR,GR_H2,2,4.393213824064446,79.9,0.0,31.3,37.1,12.2,15.3,4.1,19.4,68.4,0.4,13.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3946,Untervaz,GR,GR_H2,2,4.579852378003801,96.5,0.0,33.9,34.9,12.7,14.0,4.4,18.4,68.8,1.0,27.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3947,Zizers,GR,GR_H2,2,5.817706220974515,335.2,0.0,35.8,35.7,11.1,12.3,5.1,17.4,71.5,1.3,45.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3951,Fläsch,GR,GR_H2,2,3.8088822465086327,44.1,0.0,33.7,40.0,11.1,12.6,2.7,15.3,73.7,0.7,6.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3952,Jenins,GR,GR_H2,2,4.52720864451838,91.5,0.0,29.9,39.1,12.7,13.4,4.9,18.3,69.0,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3953,Maienfeld,GR,GR_H2,2,4.624972813284271,101.0,0.0,34.1,37.5,11.1,13.1,4.1,17.2,71.6,0.7,23.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3954,Malans,GR,GR_H2,2,5.406274508053129,221.8,0.0,28.8,38.4,11.3,15.9,5.6,21.5,67.2,0.5,13.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3955,Landquart,GR,GR_H2,2,6.196647773045199,490.1,0.0,34.1,35.1,11.5,13.8,5.5,19.3,69.2,2.3,211.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3961,Grüsch,GR,GR_H2,2,3.937690752176724,50.3,0.0,34.0,36.6,11.7,12.6,5.0,17.6,70.6,1.5,0.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3962,Schiers,GR,GR_H2,2,3.901972669574645,48.5,0.0,36.4,32.9,11.8,12.6,6.3,18.9,69.3,0.8,25.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3972,Seewis im Prättigau,GR,GR_H2,2,3.407841924380824,29.2,0.0,31.9,38.6,10.1,12.6,6.8,19.4,70.5,1.2,17.0,498.2,518.3,518.2,40.6,463.3,573.9,47.4,24.0,4.03,-3.0,0,0
3981,Breil/Brigels,GR,GR_H3,3,2.928523523860541,17.7,0.0,35.8,35.5,12.0,10.2,6.5,16.7,71.3,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3982,Disentis/Mustér,GR,GR_H3,3,3.1822118404966093,23.1,0.0,40.0,34.4,10.6,9.1,5.9,15.0,74.4,0.4,9.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3983,Medel (Lucmagn),GR,GR_H3,3,1.2237754316221157,2.4,0.0,34.2,41.4,11.2,9.9,3.3,13.2,75.6,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3985,Sumvitg,GR,GR_H3,3,2.4336133554004498,10.4,0.0,34.1,38.4,11.8,11.0,4.8,15.8,72.5,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3986,Tujetsch,GR,GR_H3,3,2.302585092994046,9.0,0.0,39.9,35.1,10.1,10.0,4.9,14.9,75.0,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3987,Trun,GR,GR_H3,3,3.1354942159291497,22.0,0.0,37.2,35.6,12.9,8.5,5.8,14.3,72.80000000000001,1.5,0.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
3988,Obersaxen Mundaun,GR,GR_H3,3,2.8622008809294686,16.5,0.0,38.3,38.3,7.3,10.9,5.1,16.0,76.6,0.8,9.0,472.3,494.1,497.2,39.3,436.7,540.7,54.8,24.0,4.62,-3.0,0,0
5001,Arbedo-Castione,TI,TI_H1,1,5.489763831118992,241.2,0.0,39.2,30.1,14.4,12.4,3.9,16.3,69.30000000000001,2.7,136.0,681.1,720.9,718.4,41.6,679.3,772.0,51.4,21.0,5.84,-2.0,1,1
5002,Bellinzona,TI,TI_H1,1,5.623656430176916,275.9,0.0,40.6,29.4,14.1,11.6,4.3,15.899999999999999,70.0,3.9,1762.0,681.1,720.9,718.4,41.6,679.3,772.0,51.4,21.0,5.84,-2.0,1,1
5003,Cadenazzo,TI,TI_H1,1,5.926125705799642,373.7,0.0,36.2,28.9,16.8,12.3,5.8,18.1,65.1,3.0,94.0,681.1,720.9,718.4,41.6,679.3,772.0,51.4,21.0,5.84,-2.0,1,1
5009,Isone,TI,TI_H1,1,3.481240089335692,31.5,0.0,34.4,32.2,15.6,13.3,4.4,17.700000000000003,66.6,1.5,0.0,681.1,720.9,718.4,41.6,679.3,772.0,51.4,21.0,5.84,-2.0,1,1
5010,Lumino,TI,TI_H1,1,5.122176668829163,166.7,0.0,37.4,32.0,14.9,11.4,4.4,15.8,69.4,1.4,22.0,681.1,720.9,718.4,41.6,679.3,772.0,51.4,21.0,5.84,-2.0,1,1
5017,Sant'Antonino,TI,TI_H1,1,6.013226038889495,407.8,0.0,34.4,33.1,15.4,13.2,3.9,17.099999999999998,67.5,2.7,72.0,681.1,720.9,718.4,41.6,679.3,772.0,51.4,21.0,5.84,-2.0,1,1
5048,Acquarossa,TI,TI_H2,2,3.40452517175483,29.1,0.0,42.7,30.8,12.0,9.9,4.6,14.5,73.5,0.8,14.0,637.5,672.6,671.4,43.3,622.9,725.5,50.9,21.0,5.51,-2.0,1,1
5049,Blenio,TI,TI_H2,2,2.2617630984737906,8.6,0.0,41.8,32.2,12.8,9.3,3.9,13.200000000000001,74.0,1.7,29.0,637.5,672.6,671.4,43.3,622.9,725.5,50.9,21.0,5.51,-2.0,1,1
5050,Serravalle,TI,TI_H2,2,3.109060958860994,21.4,0.0,39.4,28.0,14.8,14.2,3.6,17.8,67.4,1.1,22.0,637.5,672.6,671.4,43.3,622.9,725.5,50.9,21.0,5.51,-2.0,1,1
5061,Airolo,TI,TI_H2,2,2.797281334830153,15.4,0.0,48.7,27.0,12.1,8.4,3.8,12.2,75.7,0.8,12.0,637.5,672.6,671.4,43.3,622.9,725.5,50.9,21.0,5.51,-2.0,1,1
5063,Bedretto,TI,TI_H2,2,0.8754687373538999,1.4,0.0,58.7,31.7,3.2,6.3,0.0,6.3,90.4,0.0,0.0,637.5,672.6,671.4,43.3,622.9,725.5,50.9,21.0,5.51,-2.0,0,0
5071,Dalpe,TI,TI_H2,2,2.617395832834079,12.7,0.0,42.1,37.9,8.4,7.4,4.2,11.600000000000001,80.0,0.0,0.0,637.5,672.6,671.4,43.3,622.9,725.5,50.9,21.0,5.51,-2.0,0,0
5072,Faido,TI,TI_H2,2,3.0633909220278057,20.4,0.0,43.4,32.4,11.8,9.1,3.3,12.399999999999999,75.8,1.6,44.0,637.5,672.6,671.4,43.3,622.9,725.5,50.9,21.0,5.51,-2.0,1,1
5073,Bodio,TI,TI_H2,2,4.560695695886262,94.65,0.0,42.55,30.35,12.75,9.350000000000001,5.0,14.350000000000001,72.9,3.55,62.0,637.5,672.6,671.4,43.3,622.9,725.5,50.9,21.0,5.51,-2.0,1,1
5076,Personico,TI,TI_H2,2,2.2192034840549946,8.2,0.0,37.2,33.1,13.8,12.4,3.4,15.8,70.30000000000001,1.5,0.0,637.5,672.6,671.4,43.3,622.9,725.5,50.9,21.0,5.51,-2.0,1,1
5077,Pollegio,TI,TI_H2,2,5.046002437933547,154.4,0.0,36.5,30.0,16.0,11.3,6.2,17.5,66.5,3.5,30.0,637.5,672.6,671.4,43.3,622.9,725.5,50.9,21.0,5.51,-2.0,1,1
5079,Prato (Leventina),TI,TI_H2,2,2.9096295745005794,17.35,0.0,44.7,28.65,11.3,11.15,4.25,15.4,73.35,1.5499999999999998,19.0,637.5,672.6,671.4,43.3,622.9,725.5,50.9,21.0,5.51,-2.0,1,1
5091,Ascona,TI,TI_H1,1,6.981191597055319,1075.2,1.0,49.5,30.2,10.6,7.4,2.3,9.7,79.7,1.8,98.0,681.1,720.9,718.4,41.6,679.3,772.0,51.4,21.0,5.84,-2.0,1,1
